,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
775,Rego Park,40.72897409480735,-73.8578268690537,Rego Garden,40.72814808742613,-73.86363207254293,Chinese Restaurant
776,Woodhaven,40.68988687915789,-73.8581104655432,Spa New Jin Nail Salon,40.69245012306085,-73.8555293128256,Nail Salon
777,Woodhaven,40.68988687915789,-73.8581104655432,Neir's Tavern,40.689789441128106,-73.8634186513688,Dive Bar
778,Woodhaven,40.68988687915789,-73.8581104655432,Sal's Pizzeria,40.69155596306291,-73.85749670660209,Pizza Place
779,Woodhaven,40.68988687915789,-73.8581104655432,Nebu Hookah Lounge,40.691853537334474,-73.86206817290629,Hookah Bar
780,Woodhaven,40.68988687915789,-73.8581104655432,Duane Reade,40.692235258770914,-73.85951220989227,Pharmacy
781,Woodhaven,40.68988687915789,-73.8581104655432,Bagel Bin,40.69152719959214,-73.85749910059357,Bagel Shop
782,Woodhaven,40.68988687915789,-73.8581104655432,Tropical #1 Restaurant,40.69270056308191,-73.85571163440424,Latin American Restaurant
783,Woodhaven,40.68988687915789,-73.8581104655432,KFC,40.69284396688372,-73.85667961222754,Fried Chicken Joint
784,Woodhaven,40.68988687915789,-73.8581104655432,Rite Aid,40.6925702,-73.8550173,Pharmacy
785,Woodhaven,40.68988687915789,-73.8581104655432,Chase Bank,40.69264197197616,-73.86071786284447,Bank
786,Woodhaven,40.68988687915789,-73.8581104655432,Chase Bank,40.6928062,-73.8556699,Bank
787,Woodhaven,40.68988687915789,-73.8581104655432,Sam's Deli,40.69214112496379,-73.86221075582331,Deli / Bodega
788,Woodhaven,40.68988687915789,-73.8581104655432,Thailand Kitchen Corp.,40.69265417236722,-73.8579874136706,Thai Restaurant
789,Woodhaven,40.68988687915789,-73.8581104655432,New Pops,40.69248816166163,-73.8580409325102,Restaurant
790,Woodhaven,40.68988687915789,-73.8581104655432,Scaturro Supermarkets,40.692517515450355,-73.8594257424795,Supermarket
791,Woodhaven,40.68988687915789,-73.8581104655432,Subway,40.69222686090154,-73.861693457419,Sandwich Place
792,Woodhaven,40.68988687915789,-73.8581104655432,Dunkin',40.692567762617486,-73.86045464301594,Donut Shop
793,Woodhaven,40.68988687915789,-73.8581104655432,Hallmark,40.69157232323861,-73.85749571246429,Gift Shop
794,Woodhaven,40.68988687915789,-73.8581104655432,Jamaica Gourmet Deli,40.69275800668209,-73.85540971192985,Deli / Bodega
795,Woodhaven,40.68988687915789,-73.8581104655432,U-Me Sushi,40.69255360136618,-73.85871334330322,Japanese Restaurant
796,Woodhaven,40.68988687915789,-73.8581104655432,UNIVERSAL NAILS,40.69248355569365,-73.85916135068882,Spa
797,Woodhaven,40.68988687915789,-73.8581104655432,Woodhaven Pharmacy,40.69260604,-73.857499,Pharmacy
798,Woodhaven,40.68988687915789,-73.8581104655432,El Puerto Jarocho,40.69247913343101,-73.85956908933095,Mexican Restaurant
799,Woodhaven,40.68988687915789,-73.8581104655432,Equity Park,40.691644721947064,-73.85337826233727,Park
800,Woodhaven,40.68988687915789,-73.8581104655432,Sprint Store,40.69281079671504,-73.85391645133495,Mobile Phone Shop
801,Ozone Park,40.680708468265415,-73.84320266173447,Ozone Pizzeria,40.680732739560426,-73.8425328646759,Pizza Place
802,Ozone Park,40.680708468265415,-73.84320266173447,Mia Halal Food,40.68000268652495,-73.84443760252918,Restaurant
803,Ozone Park,40.680708468265415,-73.84320266173447,Zumba® Crossbay Blvd,40.678597973326845,-73.8440744271743,Gym
804,Ozone Park,40.680708468265415,-73.84320266173447,Rite Aid,40.6800393,-73.8421896,Pharmacy
805,Ozone Park,40.680708468265415,-73.84320266173447,IHOP,40.681172809084394,-73.84125401986202,Breakfast Spot
806,Ozone Park,40.680708468265415,-73.84320266173447,Esquire Diner,40.67897505281432,-73.84372413892027,Diner
807,Ozone Park,40.680708468265415,-73.84320266173447,SUBWAY,40.68141193058057,-73.84696191748456,Sandwich Place
808,Ozone Park,40.680708468265415,-73.84320266173447,Blink Fitness Ozone Park,40.68159328406715,-73.83790012950878,Gym
809,Ozone Park,40.680708468265415,-73.84320266173447,Baskin-Robbins,40.68091112589659,-73.84502780331826,Ice Cream Shop
810,Ozone Park,40.680708468265415,-73.84320266173447,T-Mobile,40.680487,-73.841689,Mobile Phone Shop
811,Ozone Park,40.680708468265415,-73.84320266173447,Dunkin' Donuts/Baskin Robbins,40.681115101096395,-73.84511939194152,Donut Shop
812,Ozone Park,40.680708468265415,-73.84320266173447,CVS pharmacy,40.6811774237265,-73.84173040910325,Pharmacy
813,Ozone Park,40.680708468265415,-73.84320266173447,Redbox,40.680742,-73.84223,Video Store
814,Ozone Park,40.680708468265415,-73.84320266173447,El Viejo Yayo,40.68487115750091,-73.84378059518707,Latin American Restaurant
815,Ozone Park,40.680708468265415,-73.84320266173447,TD Bank,40.68044,-73.8412639,Bank
816,Ozone Park,40.680708468265415,-73.84320266173447,Richie's Gym,40.68488299261194,-73.84132475177039,Gym / Fitness Center
817,Ozone Park,40.680708468265415,-73.84320266173447,Libertad Restaurant,40.68078621327724,-73.8423730370561,Spanish Restaurant
818,Ozone Park,40.680708468265415,-73.84320266173447,White Castle,40.679864408321784,-73.84036463041224,Fast Food Restaurant
819,Ozone Park,40.680708468265415,-73.84320266173447,Chase Bank,40.684936,-73.844516,Bank
820,Ozone Park,40.680708468265415,-73.84320266173447,Bowl 360,40.67979722854484,-73.84045690367661,Bowling Alley
821,Ozone Park,40.680708468265415,-73.84320266173447,Modell's Sporting Goods,40.680735660296506,-73.84432554244995,Sporting Goods Shop
822,Ozone Park,40.680708468265415,-73.84320266173447,Pc Richards & Son,40.68076709282191,-73.84551780340993,Shop & Service
823,Ozone Park,40.680708468265415,-73.84320266173447,Marshalls,40.680415,-73.846622,Department Store
824,Ozone Park,40.680708468265415,-73.84320266173447,Century Deli & Grocery,40.68033060971935,-73.84166552313279,Deli / Bodega
825,Ozone Park,40.680708468265415,-73.84320266173447,Spotlight Dance Factory,40.680712899133006,-73.84186900927861,Dance Studio
826,Ozone Park,40.680708468265415,-73.84320266173447,Old Rockaway Line Ozone Park Stop,40.68100100782122,-73.84052507066028,Train Station
827,Ozone Park,40.680708468265415,-73.84320266173447,Mamita's Ices,40.680974,-73.83995,Dessert Shop
828,Ozone Park,40.680708468265415,-73.84320266173447,101 Café,40.685100409049845,-73.84324515486136,Diner
829,Ozone Park,40.680708468265415,-73.84320266173447,Duane Reade,40.6819997,-73.8376849,Pharmacy
830,Ozone Park,40.680708468265415,-73.84320266173447,Denivan's coffee shop,40.68326643615446,-73.84089838786122,Café
831,Ozone Park,40.680708468265415,-73.84320266173447,Grant's Coffee Shop,40.68346709,-73.8399890092571,Coffee Shop
832,Ozone Park,40.680708468265415,-73.84320266173447,Romeo's Pizza And Pasta,40.68007758744539,-73.83826792239039,Pizza Place
833,Ozone Park,40.680708468265415,-73.84320266173447,S & A West Indian Restaurant,40.681874754673316,-73.8375040470299,Indian Restaurant
834,South Ozone Park,40.66854957767195,-73.80986478649041,Biordi's Italian-American Deli,40.668712,-73.811585,Deli / Bodega
835,South Ozone Park,40.66854957767195,-73.80986478649041,Dunkin',40.667459146836535,-73.81056539049939,Donut Shop
836,South Ozone Park,40.66854957767195,-73.80986478649041,SUBWAY,40.667303614583304,-73.80649281217102,Sandwich Place
837,South Ozone Park,40.66854957767195,-73.80986478649041,Hilton Garden Inn Queens/JFK Airport,40.66576124308501,-73.8062596321106,Hotel
838,South Ozone Park,40.66854957767195,-73.80986478649041,New Times Mini Market & Deli Inc.,40.66771638775388,-73.80799770355225,Deli / Bodega
839,South Ozone Park,40.66854957767195,-73.80986478649041,Back Streets Park (Officer Edward Byrn Park),40.66784601144057,-73.80645260182763,Park
840,South Ozone Park,40.66854957767195,-73.80986478649041,McDonald's,40.671601656724576,-73.806619187483,Fast Food Restaurant
841,South Ozone Park,40.66854957767195,-73.80986478649041,Back Street Park,40.666541991455354,-73.8064066471395,Park
842,South Ozone Park,40.66854957767195,-73.80986478649041,The Great American Grill Bar,40.66584667040741,-73.8062304873794,Bar
843,South Ozone Park,40.66854957767195,-73.80986478649041,Hilton Garden Inn Fitness Center,40.665766662863284,-73.80625729432965,Gym / Fitness Center
844,South Ozone Park,40.66854957767195,-73.80986478649041,Halal Truck @ Walgreens.,40.671871713823116,-73.81342610249396,Food Truck
845,South Ozone Park,40.66854957767195,-73.80986478649041,Layla's Deli,40.67239811357952,-73.80717638676344,Deli / Bodega
846,College Point,40.784902749260205,-73.84304528896125,La Cheesecake,40.78517323544634,-73.8418485146766,Dessert Shop
847,College Point,40.784902749260205,-73.84304528896125,Mr Dre Kitchen Bar,40.784360369254536,-73.84537240296609,Latin American Restaurant
848,College Point,40.784902749260205,-73.84304528896125,Walgreens,40.7853101,-73.8456603,Pharmacy
849,College Point,40.784902749260205,-73.84304528896125,Canaan Restaurant,40.78444163538903,-73.8458165938532,Asian Restaurant
850,College Point,40.784902749260205,-73.84304528896125,Little Pepper,40.78246231945881,-73.84597571881392,Chinese Restaurant
851,College Point,40.784902749260205,-73.84304528896125,Benateri's Italian Gourmet Deli,40.78587669770275,-73.83835335267611,Deli / Bodega
852,College Point,40.784902749260205,-73.84304528896125,7-Eleven,40.7850216977684,-73.8409030437469,Convenience Store
853,College Point,40.784902749260205,-73.84304528896125,Sal's Pizza & Italian Kitchen,40.78162383079163,-73.8410984695503,Pizza Place
854,College Point,40.784902749260205,-73.84304528896125,Dunkin',40.7821726816919,-73.84611633748784,Donut Shop
855,College Point,40.784902749260205,-73.84304528896125,SUBWAY,40.783232160184575,-73.84273873274644,Sandwich Place
856,College Point,40.784902749260205,-73.84304528896125,Famous Gold Tim’s Deli & Grill,40.78593883796699,-73.84046147395006,Deli / Bodega
857,College Point,40.784902749260205,-73.84304528896125,Rite Aid,40.783961,-73.84604,Pharmacy
858,College Point,40.784902749260205,-73.84304528896125,Redbox,40.785174,-73.84118,Video Store
859,College Point,40.784902749260205,-73.84304528896125,College Point Diner,40.78490960425564,-73.8458221573826,Diner
860,College Point,40.784902749260205,-73.84304528896125,Pollos a la Brasa Mr. Mario,40.78299189473491,-73.84594097253198,Latin American Restaurant
861,College Point,40.784902749260205,-73.84304528896125,Mangu Grill,40.784095,-73.845659,Caribbean Restaurant
862,College Point,40.784902749260205,-73.84304528896125,The Buffet 大飽口福,40.78150139833791,-73.84121239293053,Buffet
863,College Point,40.784902749260205,-73.84304528896125,Danny's Steak House & Oyster Bar,40.7852988949057,-73.84142231764773,Steakhouse
864,College Point,40.784902749260205,-73.84304528896125,Lulu Seafood,40.78141655136728,-73.84076390694383,Seafood Restaurant
865,College Point,40.784902749260205,-73.84304528896125,View De Point,40.781345857533175,-73.84105345787556,Hotel Bar
866,College Point,40.784902749260205,-73.84304528896125,Key Food,40.78368236127627,-73.84583059883938,Supermarket
867,College Point,40.784902749260205,-73.84304528896125,Pizza Town,40.78238084977933,-73.84589234683646,Pizza Place
868,College Point,40.784902749260205,-73.84304528896125,Au Bon Pain,40.78134891385922,-73.8459467157212,Bakery
869,College Point,40.784902749260205,-73.84304528896125,La Grille Kitchen & Cafe,40.78517198250095,-73.84145021438599,Spanish Restaurant
870,College Point,40.784902749260205,-73.84304528896125,Olé Mexican Grille,40.785166,-73.841527,Burrito Place
871,College Point,40.784902749260205,-73.84304528896125,Supreme Sandwiches,40.78418471526656,-73.84575144719389,Sandwich Place
872,College Point,40.784902749260205,-73.84304528896125,Miso Taco,40.784801,-73.846097,Mexican Restaurant
873,College Point,40.784902749260205,-73.84304528896125,Hotel de Point,40.7811367,-73.841021,Hotel
874,College Point,40.784902749260205,-73.84304528896125,Kai Ying Chinese Restaurant,40.78236979277241,-73.84583759509742,Chinese Restaurant
875,College Point,40.784902749260205,-73.84304528896125,P-Shang Dollar Hot Pot,40.78151,-73.84116,Chinese Restaurant
876,College Point,40.784902749260205,-73.84304528896125,JeanBerry Gift Shop,40.78154880719511,-73.84093523025513,Gift Shop
877,College Point,40.784902749260205,-73.84304528896125,Lemon Tree Spa,40.781427557310856,-73.84109940452306,Spa
878,College Point,40.784902749260205,-73.84304528896125,Pinshang Hotpot 品尚火锅城,40.78141232495518,-73.84107738733292,Asian Restaurant
879,College Point,40.784902749260205,-73.84304528896125,Level Royal,40.78141861527086,-73.841041971212,Nightclub
880,College Point,40.784902749260205,-73.84304528896125,Kam Man Food,40.78133031999673,-73.8409680709679,Food & Drink Shop
881,College Point,40.784902749260205,-73.84304528896125,Poppenhuesen Triangle Park,40.7881295183238,-73.8459696884764,Park
882,College Point,40.784902749260205,-73.84304528896125,DIY KTV旗舰店,40.78134570855884,-73.8408038020134,Karaoke Bar
883,College Point,40.784902749260205,-73.84304528896125,VDK Grocery,40.78485297303789,-73.8485333973321,Deli / Bodega
884,College Point,40.784902749260205,-73.84304528896125,No. 1 Noodle,40.78102103218818,-73.84066291093977,Asian Restaurant
885,College Point,40.784902749260205,-73.84304528896125,McClintock's Tavern,40.786046076440854,-73.83748107328907,Bar
886,College Point,40.784902749260205,-73.84304528896125,Bar 131,40.785960252699255,-73.83741789548802,Bar
887,Whitestone,40.78129076602694,-73.81420216610863,Varsi Salumeria,40.78514060603927,-73.81664624694854,Deli / Bodega
888,Whitestone,40.78129076602694,-73.81420216610863,Kung Fu Tea,40.778097,-73.814624,Bubble Tea Shop
889,Whitestone,40.78129076602694,-73.81420216610863,MTA - Q 15,40.77873557120472,-73.81458066998323,Moving Target
890,Whitestone,40.78129076602694,-73.81420216610863,Smoke Corner,40.77768738267783,-73.81314905042949,Candy Store
891,Whitestone,40.78129076602694,-73.81420216610863,Amtrak 160,40.779743123757996,-73.81921610461869,Train
892,Whitestone,40.78129076602694,-73.81420216610863,The Dance Project,40.77721960849701,-73.81299414315957,Dance Studio
893,Bayside,40.76604063281064,-73.7742736306867,Avli Little Greek Tavern,40.765728653906976,-73.77197219555069,Greek Restaurant
894,Bayside,40.76604063281064,-73.7742736306867,The French Workshop,40.76540402414712,-73.7718613465587,Bakery
895,Bayside,40.76604063281064,-73.7742736306867,Massage Envy - Bayside,40.766402,-73.772202,Spa
896,Bayside,40.76604063281064,-73.7742736306867,Nippon Cha,40.7644083217188,-73.77146121426482,Noodle House
897,Bayside,40.76604063281064,-73.7742736306867,Fino Wine & Tapas,40.76495210022032,-73.7715569958625,Wine Bar
898,Bayside,40.76604063281064,-73.7742736306867,Ayna Agra Indian Restaurant,40.76547788211754,-73.77173659554312,Indian Restaurant
899,Bayside,40.76604063281064,-73.7742736306867,Uncle Jack's Steakhouse,40.764280607385075,-73.77133234757915,Steakhouse
900,Bayside,40.76604063281064,-73.7742736306867,Aperitif,40.76556397196721,-73.77132911426214,Bistro
901,Bayside,40.76604063281064,-73.7742736306867,Taverna Kyclades,40.76452177864298,-73.77152164217524,Greek Restaurant
902,Bayside,40.76604063281064,-73.7742736306867,Press 195,40.763905395556144,-73.77094621364826,Bar
903,Bayside,40.76604063281064,-73.7742736306867,B & B Beverage Distributors,40.763368415847566,-73.77285466643036,Liquor Store
904,Bayside,40.76604063281064,-73.7742736306867,Martha's Country Bakery,40.76342158931668,-73.77097077434549,Bakery
905,Bayside,40.76604063281064,-73.7742736306867,Maria's Restaurant,40.76625348252823,-73.77225305296473,Mediterranean Restaurant
906,Bayside,40.76604063281064,-73.7742736306867,Bayside Milk Farm,40.76856182868976,-73.7732378351275,Farmers Market
907,Bayside,40.76604063281064,-73.7742736306867,One Station Plaza,40.763428291490186,-73.77148590228875,Beer Garden
908,Bayside,40.76604063281064,-73.7742736306867,Papazzio Restaurant,40.764322841757284,-73.77143715206627,Italian Restaurant
909,Bayside,40.76604063281064,-73.7742736306867,Sushi Bell,40.767141834242075,-73.7732140757212,Sushi Restaurant
910,Bayside,40.76604063281064,-73.7742736306867,Jackson Hole,40.76880043327382,-73.77334179080728,Burger Joint
911,Bayside,40.76604063281064,-73.7742736306867,Better Body Bootcamp,40.769062208472164,-73.77379690880512,Gym
912,Bayside,40.76604063281064,-73.7742736306867,You Garden Xiao Long Bao,40.7634199,-73.77061119999999,Shanghai Restaurant
913,Bayside,40.76604063281064,-73.7742736306867,European Wax Center,40.76537614777608,-73.77184571820892,Health & Beauty Service
914,Bayside,40.76604063281064,-73.7742736306867,Top Bagel,40.76368114396928,-73.77119577635857,Bagel Shop
915,Bayside,40.76604063281064,-73.7742736306867,Masala Box,40.76267413949973,-73.77068224603876,Indian Restaurant
916,Bayside,40.76604063281064,-73.7742736306867,Sol Bar & Grill,40.76393191327494,-73.7709818828506,Latin American Restaurant
917,Bayside,40.76604063281064,-73.7742736306867,Sangarita's Tapas Wine,40.76415485358696,-73.77153221026435,Spanish Restaurant
918,Bayside,40.76604063281064,-73.7742736306867,Krave It,40.76382992613737,-73.77100996023898,American Restaurant
